image,mask
data/bkai-igh-neopolyp/train/image/e9e5040781d54ffd6a8ee924dbd70f61.jpeg,data/bkai-igh-neopolyp/train/target/e9e5040781d54ffd6a8ee924dbd70f61.jpeg
data/bkai-igh-neopolyp/train/image/ea1dd1faa864b404e18eeb228517f470.jpeg,data/bkai-igh-neopolyp/train/target/ea1dd1faa864b404e18eeb228517f470.jpeg
data/bkai-igh-neopolyp/train/image/eaa922bca73d5379c7c851a508273160.jpeg,data/bkai-igh-neopolyp/train/target/eaa922bca73d5379c7c851a508273160.jpeg
data/bkai-igh-neopolyp/train/image/eb2a0e4b50889d874c68c030b9afea69.jpeg,data/bkai-igh-neopolyp/train/target/eb2a0e4b50889d874c68c030b9afea69.jpeg
data/bkai-igh-neopolyp/train/image/eb4d49033c03b0af70cc0f6d32b72634.jpeg,data/bkai-igh-neopolyp/train/target/eb4d49033c03b0af70cc0f6d32b72634.jpeg
data/bkai-igh-neopolyp/train/image/eb91e2da9e6afaef7fdb2d45b21960c9.jpeg,data/bkai-igh-neopolyp/train/target/eb91e2da9e6afaef7fdb2d45b21960c9.jpeg
data/bkai-igh-neopolyp/train/image/eba4c1db1a0b47aa6b7b1fecb5579bf4.jpeg,data/bkai-igh-neopolyp/train/target/eba4c1db1a0b47aa6b7b1fecb5579bf4.jpeg
data/bkai-igh-neopolyp/train/image/ebce6347c491b37c8c2e5a64a8bd16f2.jpeg,data/bkai-igh-neopolyp/train/target/ebce6347c491b37c8c2e5a64a8bd16f2.jpeg
data/bkai-igh-neopolyp/train/image/ec1eb3a70b145a7d8d3b6c0ed754f28c.jpeg,data/bkai-igh-neopolyp/train/target/ec1eb3a70b145a7d8d3b6c0ed754f28c.jpeg
data/bkai-igh-neopolyp/train/image/ecc564cdc70626ab4ec3d46e602b296c.jpeg,data/bkai-igh-neopolyp/train/target/ecc564cdc70626ab4ec3d46e602b296c.jpeg
data/bkai-igh-neopolyp/train/image/ed351db40939d9a2f94285ef2a23f9db.jpeg,data/bkai-igh-neopolyp/train/target/ed351db40939d9a2f94285ef2a23f9db.jpeg
data/bkai-igh-neopolyp/train/image/ee17979870116d06046f5d8dd18841d3.jpeg,data/bkai-igh-neopolyp/train/target/ee17979870116d06046f5d8dd18841d3.jpeg
data/bkai-igh-neopolyp/train/image/ef3065837ced5c7e06678d2a72ddff0b.jpeg,data/bkai-igh-neopolyp/train/target/ef3065837ced5c7e06678d2a72ddff0b.jpeg
data/bkai-igh-neopolyp/train/image/ef69f6db034099130d98309817287a8a.jpeg,data/bkai-igh-neopolyp/train/target/ef69f6db034099130d98309817287a8a.jpeg
data/bkai-igh-neopolyp/train/image/ef92846b60b1a38a1eecd70ebce6347c.jpeg,data/bkai-igh-neopolyp/train/target/ef92846b60b1a38a1eecd70ebce6347c.jpeg
data/bkai-igh-neopolyp/train/image/eff82f514f401ea0bd55b1393e2ef894.jpeg,data/bkai-igh-neopolyp/train/target/eff82f514f401ea0bd55b1393e2ef894.jpeg
data/bkai-igh-neopolyp/train/image/f02000f9b6c911c4aa179344271fa54a.jpeg,data/bkai-igh-neopolyp/train/target/f02000f9b6c911c4aa179344271fa54a.jpeg
data/bkai-igh-neopolyp/train/image/f04350ffd6984cbcc6d6bf62f215f0da.jpeg,data/bkai-igh-neopolyp/train/target/f04350ffd6984cbcc6d6bf62f215f0da.jpeg
data/bkai-igh-neopolyp/train/image/f0625f608b4ce97629ab559b28f39a54.jpeg,data/bkai-igh-neopolyp/train/target/f0625f608b4ce97629ab559b28f39a54.jpeg
data/bkai-igh-neopolyp/train/image/f0b8a4f6b85d841fcef620546518773b.jpeg,data/bkai-igh-neopolyp/train/target/f0b8a4f6b85d841fcef620546518773b.jpeg
data/bkai-igh-neopolyp/train/image/f0dc6b7268821d173263d7be7e12deff.jpeg,data/bkai-igh-neopolyp/train/target/f0dc6b7268821d173263d7be7e12deff.jpeg
data/bkai-igh-neopolyp/train/image/f119f21b248d152b672ab3492fc6239c.jpeg,data/bkai-igh-neopolyp/train/target/f119f21b248d152b672ab3492fc6239c.jpeg
data/bkai-igh-neopolyp/train/image/f12b41e5e9e5040781d54ffd6a8ee924.jpeg,data/bkai-igh-neopolyp/train/target/f12b41e5e9e5040781d54ffd6a8ee924.jpeg
data/bkai-igh-neopolyp/train/image/f1ec859759b7c8743c61a01e80947f9c.jpeg,data/bkai-igh-neopolyp/train/target/f1ec859759b7c8743c61a01e80947f9c.jpeg
data/bkai-igh-neopolyp/train/image/f1f90be28799235026b3550534bca540.jpeg,data/bkai-igh-neopolyp/train/target/f1f90be28799235026b3550534bca540.jpeg
data/bkai-igh-neopolyp/train/image/f2523acfd87d330a5a97b8eb5a9a8a8d.jpeg,data/bkai-igh-neopolyp/train/target/f2523acfd87d330a5a97b8eb5a9a8a8d.jpeg
data/bkai-igh-neopolyp/train/image/f29dff2864e2d89df283ecd59f911f02.jpeg,data/bkai-igh-neopolyp/train/target/f29dff2864e2d89df283ecd59f911f02.jpeg
data/bkai-igh-neopolyp/train/image/f2a0f1536ad3f6a5664c1711b62f15ec.jpeg,data/bkai-igh-neopolyp/train/target/f2a0f1536ad3f6a5664c1711b62f15ec.jpeg
data/bkai-igh-neopolyp/train/image/f2c6d40b3bbba8f6c704801b37705c1e.jpeg,data/bkai-igh-neopolyp/train/target/f2c6d40b3bbba8f6c704801b37705c1e.jpeg
data/bkai-igh-neopolyp/train/image/f2d95e6c487ffa651b4774229fe1bce5.jpeg,data/bkai-igh-neopolyp/train/target/f2d95e6c487ffa651b4774229fe1bce5.jpeg
data/bkai-igh-neopolyp/train/image/f3372eae567c94ea04c603f909df7cd0.jpeg,data/bkai-igh-neopolyp/train/target/f3372eae567c94ea04c603f909df7cd0.jpeg
data/bkai-igh-neopolyp/train/image/f3593cef221b7a23b8c34c4287d4c9ac.jpeg,data/bkai-igh-neopolyp/train/target/f3593cef221b7a23b8c34c4287d4c9ac.jpeg
data/bkai-igh-neopolyp/train/image/f35edeb1919e5149b7e87593ab2925eb.jpeg,data/bkai-igh-neopolyp/train/target/f35edeb1919e5149b7e87593ab2925eb.jpeg
data/bkai-igh-neopolyp/train/image/f3ae2136cd9dd77aef5ef26a77ecc564.jpeg,data/bkai-igh-neopolyp/train/target/f3ae2136cd9dd77aef5ef26a77ecc564.jpeg
data/bkai-igh-neopolyp/train/image/f3cf29dff2864e2d89df283ecd59f911.jpeg,data/bkai-igh-neopolyp/train/target/f3cf29dff2864e2d89df283ecd59f911.jpeg
data/bkai-igh-neopolyp/train/image/f404b79b6669075945dc8ec8f02000f9.jpeg,data/bkai-igh-neopolyp/train/target/f404b79b6669075945dc8ec8f02000f9.jpeg
data/bkai-igh-neopolyp/train/image/f428c953248704ccdc265a0b0a1230b1.jpeg,data/bkai-igh-neopolyp/train/target/f428c953248704ccdc265a0b0a1230b1.jpeg
data/bkai-igh-neopolyp/train/image/f461c2a337948a41964c1d4f50a5f360.jpeg,data/bkai-igh-neopolyp/train/target/f461c2a337948a41964c1d4f50a5f360.jpeg
data/bkai-igh-neopolyp/train/image/f489284b8e6953ad88e16d4ca6160127.jpeg,data/bkai-igh-neopolyp/train/target/f489284b8e6953ad88e16d4ca6160127.jpeg
data/bkai-igh-neopolyp/train/image/f4c31cfc1c9d33f3a7b24423d5c7edd7.jpeg,data/bkai-igh-neopolyp/train/target/f4c31cfc1c9d33f3a7b24423d5c7edd7.jpeg
data/bkai-igh-neopolyp/train/image/f4f219688c7e39b3608a3d372b89ec27.jpeg,data/bkai-igh-neopolyp/train/target/f4f219688c7e39b3608a3d372b89ec27.jpeg
data/bkai-igh-neopolyp/train/image/f55177a34fc01019eec999fd84e679b0.jpeg,data/bkai-igh-neopolyp/train/target/f55177a34fc01019eec999fd84e679b0.jpeg
data/bkai-igh-neopolyp/train/image/f55b0b4c4137c02accbfc1328f439a11.jpeg,data/bkai-igh-neopolyp/train/target/f55b0b4c4137c02accbfc1328f439a11.jpeg
data/bkai-igh-neopolyp/train/image/f608b4ce97629ab559b28f39a546f6ee.jpeg,data/bkai-igh-neopolyp/train/target/f608b4ce97629ab559b28f39a546f6ee.jpeg
data/bkai-igh-neopolyp/train/image/f622c3b3e57249fe9959a80703003d2c.jpeg,data/bkai-igh-neopolyp/train/target/f622c3b3e57249fe9959a80703003d2c.jpeg
data/bkai-igh-neopolyp/train/image/f625619d9ae2a9833aa6b8232510939c.jpeg,data/bkai-igh-neopolyp/train/target/f625619d9ae2a9833aa6b8232510939c.jpeg
data/bkai-igh-neopolyp/train/image/f6c240449ad43fe2cd066b9fdbc3bbc0.jpeg,data/bkai-igh-neopolyp/train/target/f6c240449ad43fe2cd066b9fdbc3bbc0.jpeg
data/bkai-igh-neopolyp/train/image/f6d32b726342865f6c240449ad43fe2c.jpeg,data/bkai-igh-neopolyp/train/target/f6d32b726342865f6c240449ad43fe2c.jpeg
data/bkai-igh-neopolyp/train/image/f6ea0ad83b8cac03290f1b976b7a7efc.jpeg,data/bkai-igh-neopolyp/train/target/f6ea0ad83b8cac03290f1b976b7a7efc.jpeg
data/bkai-igh-neopolyp/train/image/f70cc0f6d32b726342865f6c240449ad.jpeg,data/bkai-igh-neopolyp/train/target/f70cc0f6d32b726342865f6c240449ad.jpeg
data/bkai-igh-neopolyp/train/image/f759a3a33a0565586918cd5eb80e67c9.jpeg,data/bkai-igh-neopolyp/train/target/f759a3a33a0565586918cd5eb80e67c9.jpeg
data/bkai-igh-neopolyp/train/image/f7f63cd771e7606cb09d1fc6869d7b41.jpeg,data/bkai-igh-neopolyp/train/target/f7f63cd771e7606cb09d1fc6869d7b41.jpeg
data/bkai-igh-neopolyp/train/image/f7f8a4df1ec859759b7c8743c61a01e8.jpeg,data/bkai-igh-neopolyp/train/target/f7f8a4df1ec859759b7c8743c61a01e8.jpeg
data/bkai-igh-neopolyp/train/image/f800c683ca4074c2f49c6f0fca6a4248.jpeg,data/bkai-igh-neopolyp/train/target/f800c683ca4074c2f49c6f0fca6a4248.jpeg
data/bkai-igh-neopolyp/train/image/f809d3ddb54343665e7e177b15dfae76.jpeg,data/bkai-igh-neopolyp/train/target/f809d3ddb54343665e7e177b15dfae76.jpeg
data/bkai-igh-neopolyp/train/image/f853af7f8a4df1ec859759b7c8743c61.jpeg,data/bkai-igh-neopolyp/train/target/f853af7f8a4df1ec859759b7c8743c61.jpeg
data/bkai-igh-neopolyp/train/image/f8a6f4d4987ea3b4bae5672a230194c5.jpeg,data/bkai-igh-neopolyp/train/target/f8a6f4d4987ea3b4bae5672a230194c5.jpeg
data/bkai-igh-neopolyp/train/image/f92846b60b1a38a1eecd70ebce6347c4.jpeg,data/bkai-igh-neopolyp/train/target/f92846b60b1a38a1eecd70ebce6347c4.jpeg
data/bkai-igh-neopolyp/train/image/f93e952886d1697f8af9b550c1bce23b.jpeg,data/bkai-igh-neopolyp/train/target/f93e952886d1697f8af9b550c1bce23b.jpeg
data/bkai-igh-neopolyp/train/image/f95b204727fdcfa030228a69b99df088.jpeg,data/bkai-igh-neopolyp/train/target/f95b204727fdcfa030228a69b99df088.jpeg
data/bkai-igh-neopolyp/train/image/f970db3f998752a9fd5decebad6c688b.jpeg,data/bkai-igh-neopolyp/train/target/f970db3f998752a9fd5decebad6c688b.jpeg
data/bkai-igh-neopolyp/train/image/fa2d37d32780fd497e1c0e9082ea2c19.jpeg,data/bkai-igh-neopolyp/train/target/fa2d37d32780fd497e1c0e9082ea2c19.jpeg
data/bkai-igh-neopolyp/train/image/fa4baf3866269959350e7998934d417c.jpeg,data/bkai-igh-neopolyp/train/target/fa4baf3866269959350e7998934d417c.jpeg
data/bkai-igh-neopolyp/train/image/fa54aa1b27918630bfd2a52829ab4e75.jpeg,data/bkai-igh-neopolyp/train/target/fa54aa1b27918630bfd2a52829ab4e75.jpeg
data/bkai-igh-neopolyp/train/image/faa864b404e18eeb228517f4706b508d.jpeg,data/bkai-igh-neopolyp/train/target/faa864b404e18eeb228517f4706b508d.jpeg
data/bkai-igh-neopolyp/train/image/fae76b9a1db782ca0a994927d8d739c2.jpeg,data/bkai-igh-neopolyp/train/target/fae76b9a1db782ca0a994927d8d739c2.jpeg
data/bkai-igh-neopolyp/train/image/faeeb2b535797395305af926a6f23c5d.jpeg,data/bkai-igh-neopolyp/train/target/faeeb2b535797395305af926a6f23c5d.jpeg
data/bkai-igh-neopolyp/train/image/fb256f174ae992b915a51625559c7e61.jpeg,data/bkai-igh-neopolyp/train/target/fb256f174ae992b915a51625559c7e61.jpeg
data/bkai-igh-neopolyp/train/image/fb2b87fbbcfdfb3ea1dd1faa864b404e.jpeg,data/bkai-igh-neopolyp/train/target/fb2b87fbbcfdfb3ea1dd1faa864b404e.jpeg
data/bkai-igh-neopolyp/train/image/fb51f809d3ddb54343665e7e177b15df.jpeg,data/bkai-igh-neopolyp/train/target/fb51f809d3ddb54343665e7e177b15df.jpeg
data/bkai-igh-neopolyp/train/image/fb96d0815334875343f27ebc5d92b907.jpeg,data/bkai-igh-neopolyp/train/target/fb96d0815334875343f27ebc5d92b907.jpeg
data/bkai-igh-neopolyp/train/image/fbbcfdfb3ea1dd1faa864b404e18eeb2.jpeg,data/bkai-igh-neopolyp/train/target/fbbcfdfb3ea1dd1faa864b404e18eeb2.jpeg
data/bkai-igh-neopolyp/train/image/fc01019eec999fd84e679b05f9a5e1ac.jpeg,data/bkai-igh-neopolyp/train/target/fc01019eec999fd84e679b05f9a5e1ac.jpeg
data/bkai-igh-neopolyp/train/image/fc10b1300cb1b387133b51209db6dcdd.jpeg,data/bkai-igh-neopolyp/train/target/fc10b1300cb1b387133b51209db6dcdd.jpeg
data/bkai-igh-neopolyp/train/image/fcb4443de3ef69f6db034099130d9830.jpeg,data/bkai-igh-neopolyp/train/target/fcb4443de3ef69f6db034099130d9830.jpeg
data/bkai-igh-neopolyp/train/image/fccacf464aa36bf7c09a3bb0e5ca1594.jpeg,data/bkai-igh-neopolyp/train/target/fccacf464aa36bf7c09a3bb0e5ca1594.jpeg
data/bkai-igh-neopolyp/train/image/fcfedb5eb2a0e4b50889d874c68c030b.jpeg,data/bkai-igh-neopolyp/train/target/fcfedb5eb2a0e4b50889d874c68c030b.jpeg
data/bkai-igh-neopolyp/train/image/fd6984cbcc6d6bf62f215f0da4ad3a7a.jpeg,data/bkai-igh-neopolyp/train/target/fd6984cbcc6d6bf62f215f0da4ad3a7a.jpeg
data/bkai-igh-neopolyp/train/image/fd7da881fe4727080cae6daedd989517.jpeg,data/bkai-igh-neopolyp/train/target/fd7da881fe4727080cae6daedd989517.jpeg
data/bkai-igh-neopolyp/train/image/fdcc58c9c990b4e2a6e51d077bad31c8.jpeg,data/bkai-igh-neopolyp/train/target/fdcc58c9c990b4e2a6e51d077bad31c8.jpeg
data/bkai-igh-neopolyp/train/image/fe1bce59ddf92e76900d229db65646d8.jpeg,data/bkai-igh-neopolyp/train/target/fe1bce59ddf92e76900d229db65646d8.jpeg
data/bkai-igh-neopolyp/train/image/fe51330463d287a51b9298e11bb07c70.jpeg,data/bkai-igh-neopolyp/train/target/fe51330463d287a51b9298e11bb07c70.jpeg
data/bkai-igh-neopolyp/train/image/fe9959a80703003d2cbbcfa4baf38662.jpeg,data/bkai-igh-neopolyp/train/target/fe9959a80703003d2cbbcfa4baf38662.jpeg
data/bkai-igh-neopolyp/train/image/fea6923881bf04350ffd6984cbcc6d6b.jpeg,data/bkai-igh-neopolyp/train/target/fea6923881bf04350ffd6984cbcc6d6b.jpeg
data/bkai-igh-neopolyp/train/image/ff0b8a4f6b85d841fcef620546518773.jpeg,data/bkai-igh-neopolyp/train/target/ff0b8a4f6b85d841fcef620546518773.jpeg
data/bkai-igh-neopolyp/train/image/ff13a2da7be59a5529406ac1c91f53b8.jpeg,data/bkai-igh-neopolyp/train/target/ff13a2da7be59a5529406ac1c91f53b8.jpeg
data/bkai-igh-neopolyp/train/image/ffb963e1713a8763b8318ecf467d7ad0.jpeg,data/bkai-igh-neopolyp/train/target/ffb963e1713a8763b8318ecf467d7ad0.jpeg
